|6.6.6
mars_lf97_atl_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  42101.0        1247.14        3504.81        7.88339        4.35964     
  42201.0        1248.58        3504.98        7.88378        4.35948     
  42301.0        1250.02        3504.98        7.88333        4.35899     
  42401.0        1251.46        3505.13        7.88361        4.35878     
  42501.0        1252.90        3505.28        7.88389        4.35857     
  42601.0        1254.33        3505.42        7.88418        4.35837     
  42701.0        1255.76        3505.57        7.88446        4.35816     
  42801.0        1257.19        3505.72        7.88474        4.35796     
  42901.0        1258.61        3505.87        7.88503        4.35775     
  43001.0        1260.03        3506.02        7.88532        4.35755     
  43101.0        1261.45        3506.17        7.88561        4.35735     
  43201.0        1262.86        3506.32        7.88590        4.35715     
  43301.0        1264.27        3506.47        7.88620        4.35695     
  43401.0        1265.68        3506.18        7.88464        4.35604     
  43501.0        1267.08        3506.34        7.88495        4.35586     
  43601.0        1268.48        3506.49        7.88527        4.35567     
  43701.0        1269.88        3506.65        7.88560        4.35548     
  43801.0        1271.27        3506.80        7.88592        4.35530     
  43901.0        1272.66        3506.96        7.88625        4.35511     
  44001.0        1274.05        3507.88        7.88974        4.35614     
  44101.0        1275.44        3508.03        7.89003        4.35594     
  44201.0        1276.82        3508.17        7.89032        4.35575     
  44301.0        1278.20        3508.32        7.89060        4.35555     
  44401.0        1279.57        3508.47        7.89089        4.35535     
  44501.0        1280.94        3508.39        7.89001        4.35471     
  44601.0        1282.31        3508.54        7.89030        4.35451     
  44701.0        1283.68        3508.69        7.89060        4.35432     
  44801.0        1285.04        3508.84        7.89089        4.35413     
  44901.0        1286.40        3508.99        7.89119        4.35394     
  45001.0        1287.76        3509.14        7.89149        4.35375     
  45101.0        1289.11        3509.29        7.89179        4.35356     
  45201.0        1290.46        3509.44        7.89209        4.35338     
  45301.0        1291.81        3509.65        7.89288        4.35338     
  45401.0        1293.16        3509.73        7.89309        4.35316     
  45501.0        1294.50        3509.88        7.89338        4.35297     
  45601.0        1295.83        3510.03        7.89368        4.35279     
  45701.0        1297.17        3510.18        7.89398        4.35260     
  45801.0        1298.50        3510.33        7.89428        4.35242     
  45901.0        1299.83        3510.49        7.89458        4.35223     
  46001.0        1301.16        3510.64        7.89489        4.35205     
  46101.0        1302.48        3510.79        7.89519        4.35187     
  46201.0        1303.80        3510.94        7.89550        4.35169     
  46301.0        1305.12        3511.60        7.89808        4.35240     
  46401.0        1306.43        3511.75        7.89837        4.35221     
  46501.0        1307.74        3511.90        7.89867        4.35203     
  46601.0        1309.05        3512.05        7.89897        4.35185     
  46701.0        1310.36        3512.19        7.89927        4.35166     
  46801.0        1311.66        3512.34        7.89957        4.35148     
  46901.0        1312.96        3511.75        7.89647        4.34997     
  47001.0        1314.25        3511.91        7.89681        4.34981     
  47101.0        1315.54        3512.07        7.89715        4.34964     
  47201.0        1316.83        3512.23        7.89749        4.34948     
  47301.0        1318.12        3512.39        7.89784        4.34932     
  47401.0        1319.41        3512.55        7.89818        4.34916     
  47501.0        1320.69        3512.71        7.89853        4.34900     
  47601.0        1321.96        3512.87        7.89888        4.34884     
  47701.0        1323.24        3513.35        7.90057        4.34920     
  47801.0        1324.51        3513.51        7.90090        4.34904     
  47901.0        1325.78        3513.67        7.90125        4.34888     
  48001.0        1327.05        3513.80        7.90158        4.34872     
  48101.0        1328.31        3513.96        7.90192        4.34857     
  48201.0        1329.57        3513.45        7.89954        4.34734     
  48301.0        1330.83        3513.61        7.89991        4.34719     
  48401.0        1332.08        3513.78        7.90029        4.34705     
  48501.0        1333.33        3513.94        7.90067        4.34691     
  48601.0        1334.58        3514.11        7.90105        4.34676     
  48701.0        1335.83        3515.16        7.90502        4.34803     
  48801.0        1337.07        3515.32        7.90536        4.34788     
  48901.0        1338.31        3515.47        7.90571        4.34772     
  49001.0        1339.55        3515.63        7.90605        4.34757     
  49101.0        1340.78        3515.79        7.90640        4.34742     
  49201.0        1342.01        3515.95        7.90675        4.34726     
  49301.0        1343.24        3516.11        7.90710        4.34711     
  49401.0        1344.47        3516.26        7.90745        4.34696     
  49501.0        1345.69        3516.42        7.90780        4.34682     
  49601.0        1346.91        3516.58        7.90816        4.34667     
  49701.0        1348.13        3516.61        7.90802        4.34632     
  49801.0        1349.34        3516.78        7.90839        4.34618     
  49901.0        1350.55        3516.96        7.90887        4.34608     
  50001.0        1351.76        3517.13        7.90928        4.34596     
  50101.0        1352.96        3517.31        7.90968        4.34583     
  50201.0        1354.17        3517.48        7.91009        4.34571     
  50301.0        1355.37        3517.65        7.91050        4.34559     
  50401.0        1356.56        3517.82        7.91092        4.34546     
  50501.0        1357.76        3517.99        7.91133        4.34534     
