|6.6.6
mars_s99_1.tab                                                                                      
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  45101.0        1586.93        3473.01        7.60955        4.20573     
  45201.0        1587.63        3473.24        7.61033        4.20578     
  45301.0        1588.33        3473.47        7.61110        4.20583     
  45401.0        1589.03        3473.70        7.61187        4.20589     
  45501.0        1589.73        3473.93        7.61264        4.20594     
  45601.0        1590.43        3474.15        7.61341        4.20599     
  45701.0        1591.13        3474.38        7.61419        4.20604     
  45801.0        1591.83        3474.61        7.61496        4.20609     
  45901.0        1592.53        3474.84        7.61573        4.20614     
  46001.0        1593.23        3475.07        7.61650        4.20619     
  46101.0        1593.92        3475.30        7.61727        4.20624     
  46201.0        1594.62        3475.53        7.61804        4.20630     
  46301.0        1595.32        3475.76        7.61881        4.20635     
  46401.0        1596.01        3475.99        7.61958        4.20640     
  46501.0        1596.71        3476.21        7.62034        4.20645     
  46601.0        1597.41        3476.45        7.62109        4.20650     
  46701.0        1598.10        3476.68        7.62183        4.20654     
  46801.0        1598.80        3476.91        7.62258        4.20659     
  46901.0        1599.49        3477.14        7.62362        4.20672     
  47001.0        1600.19        3477.38        7.62437        4.20677     
  47101.0        1600.88        3477.61        7.62512        4.20681     
  47201.0        1601.57        3477.84        7.62586        4.20686     
  47301.0        1602.27        3478.07        7.62664        4.20692     
  47401.0        1602.96        3478.32        7.62752        4.20701     
  47501.0        1603.65        3478.57        7.62839        4.20711     
  47601.0        1604.34        3478.82        7.62930        4.20721     
  47701.0        1605.03        3479.07        7.63018        4.20731     
  47801.0        1605.72        3479.32        7.63106        4.20740     
  47901.0        1606.41        3479.57        7.63195        4.20750     
  48001.0        1607.10        3479.82        7.63283        4.20760     
  48101.0        1607.79        3480.07        7.63368        4.20768     
  48201.0        1608.48        3480.30        7.63443        4.20773     
  48301.0        1609.17        3480.53        7.63517        4.20778     
  48401.0        1609.86        3480.76        7.63592        4.20783     
  48501.0        1610.55        3481.06        7.63714        4.20804     
  48601.0        1611.24        3481.30        7.63799        4.20813     
  48701.0        1611.92        3481.52        7.63867        4.20816     
  48801.0        1612.61        3481.76        7.63953        4.20824     
  48901.0        1613.30        3482.01        7.64039        4.20833     
  49001.0        1613.98        3482.25        7.64124        4.20842     
  49101.0        1614.67        3482.50        7.64210        4.20851     
  49201.0        1615.35        3482.75        7.64296        4.20860     
