|6.6.6
mars_lf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  42701.0        1629.11        3459.59        7.65194        4.21519     
  42801.0        1629.75        3459.85        7.65289        4.21533     
  42901.0        1630.39        3460.11        7.65376        4.21545     
  43001.0        1631.03        3460.37        7.65472        4.21560     
  43101.0        1631.66        3460.64        7.65568        4.21575     
  43201.0        1632.28        3460.90        7.65664        4.21590     
  43301.0        1632.91        3461.17        7.65760        4.21605     
  43401.0        1633.53        3461.44        7.65856        4.21620     
  43501.0        1634.14        3461.70        7.65953        4.21636     
  43601.0        1634.75        3462.48        7.66210        4.21722     
  43701.0        1635.36        3462.83        7.66352        4.21755     
  43801.0        1635.96        3463.10        7.66450        4.21771     
  43901.0        1636.56        3463.38        7.66549        4.21788     
  44001.0        1637.16        3463.65        7.66648        4.21804     
  44101.0        1637.75        3463.93        7.66747        4.21821     
  44201.0        1638.34        3463.45        7.66575        4.21725     
  44301.0        1638.92        3464.60        7.66895        4.21844     
  44401.0        1639.50        3464.88        7.66995        4.21862     
  44501.0        1640.08        3464.92        7.66929        4.21821     
  44601.0        1640.65        3465.19        7.67023        4.21836     
  44701.0        1641.22        3465.46        7.67117        4.21852     
  44801.0        1641.78        3465.72        7.67211        4.21868     
  44901.0        1642.34        3465.94        7.67282        4.21874     
  45001.0        1642.90        3466.21        7.67376        4.21890     
  45101.0        1643.46        3466.48        7.67470        4.21906     
  45201.0        1644.01        3466.75        7.67564        4.21922     
  45301.0        1644.55        3466.26        7.67253        4.21785     
  45401.0        1645.10        3466.53        7.67350        4.21802     
  45501.0        1645.64        3466.81        7.67448        4.21819     
  45601.0        1646.17        3466.99        7.67491        4.21816     
  45701.0        1646.71        3467.26        7.67590        4.21834     
  45801.0        1647.24        3467.54        7.67689        4.21852     
  45901.0        1647.76        3467.81        7.67788        4.21870     
  46001.0        1648.29        3468.09        7.67888        4.21889     
  46101.0        1648.81        3468.57        7.68104        4.21950     
  46201.0        1649.32        3468.84        7.68201        4.21968     
  46301.0        1649.84        3469.12        7.68299        4.21986     
  46401.0        1650.35        3469.39        7.68395        4.22003     
  46501.0        1650.85        3469.66        7.68493        4.22021     
  46601.0        1651.36        3469.93        7.68591        4.22039     
  46701.0        1651.86        3470.20        7.68689        4.22057     
  46801.0        1652.35        3470.48        7.68787        4.22075     
  46901.0        1652.85        3470.23        7.68733        4.22027     
  47001.0        1653.34        3470.50        7.68835        4.22047     
