|6.6.6
mars_bf97_ath_1.tab                                                                                 
           1
P(bar)  
   0.0000000000000000     
   0.0000000000000000     
           0
           5
P(bar)         T(K)           rho,kg/m3      vp,km/s        vs,km/s       
  37501.0        1589.02        3479.73        7.67413        4.21573     
  37601.0        1589.93        3479.95        7.67481        4.21575     
  37701.0        1590.83        3480.18        7.67549        4.21577     
  37801.0        1591.73        3480.41        7.67618        4.21579     
  37901.0        1592.62        3480.63        7.67687        4.21581     
  38001.0        1593.50        3480.86        7.67757        4.21584     
  38101.0        1594.38        3481.09        7.67827        4.21587     
  38201.0        1595.25        3481.32        7.67897        4.21590     
  38301.0        1596.12        3481.55        7.67967        4.21593     
  38401.0        1596.98        3481.78        7.68038        4.21597     
  38501.0        1597.84        3479.53        7.66733        4.21099     
  38601.0        1598.69        3479.77        7.66808        4.21104     
  38701.0        1599.53        3480.01        7.66884        4.21110     
  38801.0        1600.37        3480.25        7.66960        4.21115     
  38901.0        1601.20        3482.88        7.68364        4.21606     
  39001.0        1602.03        3483.10        7.68429        4.21608     
  39101.0        1602.85        3483.32        7.68494        4.21610     
  39201.0        1603.67        3483.55        7.68560        4.21613     
  39301.0        1604.48        3483.28        7.68368        4.21520     
  39401.0        1605.29        3483.51        7.68436        4.21523     
  39501.0        1606.09        3483.74        7.68505        4.21527     
  39601.0        1606.89        3483.97        7.68574        4.21532     
  39701.0        1607.68        3484.20        7.68644        4.21536     
  39801.0        1608.46        3484.43        7.68714        4.21541     
  39901.0        1609.24        3484.66        7.68784        4.21545     
  40001.0        1610.02        3484.89        7.68855        4.21551     
  40101.0        1610.79        3485.13        7.68926        4.21556     
  40201.0        1611.55        3485.36        7.68997        4.21561     
  40301.0        1612.31        3485.60        7.69069        4.21567     
  40401.0        1613.06        3485.83        7.69141        4.21573     
  40501.0        1613.81        3486.07        7.69214        4.21579     
  40601.0        1614.56        3486.30        7.69286        4.21586     
  40701.0        1615.30        3486.54        7.69359        4.21592     
  40801.0        1616.03        3486.78        7.69433        4.21599     
